tier,rank,summonerId,summonerName
DIAMOND,III,gxDiDZX2E9onsGp4TMD31xQVr_OPSUJJQNOY3ZeJM2xPS9j4,패배절망포기멸망
DIAMOND,III,gCIiRNNG8NU_uZ3D5LWwWXxiA63TUzh87a7P4BiOr0GAbG9o,우 먼
DIAMOND,III,xrJk6OtezdDhCH7j4OTOQlHH-6hPmIdBMNLc84D2hQ3KCwgX,낮져밤이오빠
DIAMOND,III,ThYyo0ct_zMDLe5khS2Dsz0SKbnYPxmKGNZkZvW-F5cvQEo,NO갱NO겜
DIAMOND,III,WT9pvsIuyCvqtgYDzlveputTyocPMVJt4828uBlQdDow9h5J,나쁜하루보내세요
DIAMOND,III,eISjkkuWeC_8IUr5jPzFOA3xU1iAuZ9fgZfawJt9qyUofp11,a1dc
DIAMOND,III,5yuTe2nFrNC2QmTZ5Y5N6EX298cITY6fayMNFUI1urgfMtkv,Hide from wife
DIAMOND,III,2ZmJ9IlIl_zgfFyPDD-7ymnXkg6IKpFhiFtXXQsxE3JHnbg,상대 머리에 점프
DIAMOND,III,aRksT6hw83zdBHs2bwsDrcl501ubI_IRaWKwoWK5we_rJ-9S,혼자자요
DIAMOND,III,Y8aJuWQeRrOeH3u3y4frH_DbnmZSfu1gyFfmOL4uVroV33-I,Suhyun fan
DIAMOND,III,FiKPl_dx7TrCZgYqxeJJHeiIf8IinhtPhMr1URUfORHj3FJ5,ShoriRama
DIAMOND,III,eMDyf1zdfNN_yriACaiC-ueaEvialNyz1eiB8f8ssBGYJg4,영정이라니
DIAMOND,III,2JsON8iXcApsBPuDqIO79leCUQJ1GiRu5xgd5I9-PImsBIi-,Zhong Xien
DIAMOND,III,sOpVVCaD-4wchvaDmsNxy8KVBtNXmRFguhpVRWM-zb9EoZjh,2007 10 12
DIAMOND,III,aUX36vij2kNyKW4sjslVKdz5ID4Juw-vrRj15JMpuoE4Jso,캣뽀즈
DIAMOND,III,98l66xfcqf43ADi43hlTtKFK5Ro45WfLWpWGfpl-xonn24lY,Valh4lla
DIAMOND,III,5d2LnHt7Fy9Yt3S7uZWBudnO-YN-d4YwDbf14f_mKS1gbzxT,죽지못해살다
DIAMOND,III,F0gCrUWNOyetBAcQ32QKCQgC-e9kRxX0mly8IswU3QPMhHSI,주노양
DIAMOND,III,73UlPTjEoqwg7kkk77Fk0M9kJ16Z2tFgZheRTHbrODkFTOA,첫눈에 그대와
DIAMOND,III,fGraJeIuYtSWOSCJOce9ch8oZW-2fFdIpMRLWgjmbkjYlKqX,노유미 노브라움
DIAMOND,III,JlrYOPoKu2ZK--ApUxrViYitrZGK8jaYd5cCo3LIqxtHPPiD,백윤슬
DIAMOND,III,LKGr2cEXAq8SPEZuWn87TEZOjdMYIQQs3ft4xS1lA8Quyny6,채팅안되는아이디
DIAMOND,III,JjitHuYxp50zy8qLiGJuUgCoUwV3TnSQ7RZaYK90TT-rT05d,zsxcasdasd
DIAMOND,III,i_MaGq9tY9PdBBMMTUb2Y5sCT3llsPbpPLOZyI1twYh9wjgF,쏘주좋아요
DIAMOND,III,vLXDemxnVi61lowPcLtj3h-1mzMbO3Juf24_jIdgcva-pf8,뽀상진
DIAMOND,III,FRAq2oYFnH3ByMcDVfb3nIjYDPZoMFI5J09cTcczJ--moVMg,주전자속보리차
DIAMOND,III,8Bub6igkXIDgH8nWUpqjWVB4XSV6oH0Eqp3y6hojsJyxFQM,억까버티기담당
DIAMOND,III,8B0eXnDCghY03Tf-f7QNcMirrTISdmlbDR--S6JmlpNNdAg,꼬 차
DIAMOND,III,EtFYmpxhTrIUeZXpbwvkTJEG5cnIU5cWIUWHdEVgauOxvj3g,벨붕스
DIAMOND,III,Eof02tk5vzFXLRFsUkNNDyl13QTLVX_blyN-UDsJprz_kei4,StrawberryPuss7y
DIAMOND,III,pLtjCwF8NzyENyXiWFp_IrhNeN1WMZ8178qlnQcJ6SAbpum1,Sona217
DIAMOND,III,sV_68IvwYEhv7zNHUgZubWst_vUuJ9htrrjOiHPVq0rFrYGO,모두가날비웃겠지
DIAMOND,III,drl8gm3rTbOH-sF1uL0Zl23bEnOjGHUIuE9sUZ8QPiEEn5Nq,따뜻한핫초코라떼
DIAMOND,III,wqVyz5yH_qEwaDAE9Z1DtgRkvB_qqom--tbvw8wkGom6ZJUy,JackeyI0ve
DIAMOND,III,3ouBOoNRyTNDvOc5ZEPfJ1fyym4ZATb2tweWzA752Pnt6dAI,보호자의감독이필요한게임임니다
DIAMOND,III,M-qCZp-MBUbkucIz8c8hKshHE0FBqPipF-_hDw0Ox1q_YhFo,막대기든머저리
DIAMOND,III,q_-TwMI8kuPbOnfFOtb_JxxTdGKGrjX36oTwCd5y-jOiZadD,필찾전사김무영
DIAMOND,III,SllrexYCP4_46B7jwPeu8zXbrh9A7rGK1AmmPzBMY8pkFYWW,버리는계쩡
DIAMOND,III,ZYRf8tPZyGSnF5_5Zvh1Hnwzp3RIaH7NkopbIseqw_NTR3w,그늘진소나무아래
DIAMOND,III,abPGIbdzgiMsWUJKh8NatnHy0Hhq--kZqOOIrbyVji17MipV,수환짱짱
DIAMOND,III,gO9LSqtswVJ1SSBocM7VWit_KB-UIaim3sSzS-bk-oPPDNFB,일 숭
DIAMOND,III,NTCOP8xq3hEuLbaXo95jS_CWSeolG-SHlK5hPEVmbPEtpS7P,아군채팅끄고겜함
DIAMOND,III,J_zecgftetUQay7tTg_m3mwJ21onfXoDtYqKlLynVXDilxU6,junglevelynn
DIAMOND,III,CpJt_4i26iRmXULJ5HEeASQl0KDLs11WOa4k11w-PTWDvmA,카포에라
DIAMOND,III,xj-NGTnDMVIq7YcRu1kntVZy67jzDdXB_tlzVZ6KFuWqsVc,KING DONG HYUN
DIAMOND,III,MiwlZtqIS22PvgcyiGO4Vb140pVB-Nvk4yxE9xcrB2xQKDTh,싱글벙글지구촌갤러리
DIAMOND,III,51pXicQkhStZOciEJyNFrjMDmhlWDK7DPLIDyk6r1FT1UCBP,민우엉덩이찰싹
DIAMOND,III,iGrZTesLGrxNjA5Rw_C19ebkAhjGcip1tp0VimMBbW0lfxdV,영혼없는 나무
DIAMOND,III,S7bMfZF38DRIJFH-LJvWXhguegwbtiMiDbyIGnvhJywT4wJ5,뿌잉뀨잉
DIAMOND,III,R14AaUVgyCSP3KrRMuZZ0eLEiad-2G5PToEa0s3-hFP2WxoZ,광동헛개차중독자
DIAMOND,III,3zHlMoUd6o5gqjyMz4MSdakRgfRmmc8MDyjHI5s8JyxQ5-6B,너희랑말안할거야
DIAMOND,III,kwlfKYI3NschCaT-Y-bY_FJS_9qGGvhZBe-pvyvDUVkAaYk,왜꼬나봐
DIAMOND,III,5Jpr1OQJZTcLuOWCij6Ym235NEGoul5olmdy6MuyK3ptViET,tesyeux
DIAMOND,III,0UjaXG_ovFkQMC-MusUr1ZOFYPnfSBgxs3PLgVIWHks7TXrF,캐리하는 천재
DIAMOND,III,hLbOTmKLtHDYVvou5W2u1wa34xlb8KD9NIH3LG6dGxBlPJ4z,이 새
DIAMOND,III,O5dGuP2Hy76ILNVR-1vHmYG6DlqiiLxMts_Fdl-F2rncxLuH,공주 강예린 등장
DIAMOND,III,0WRyp6rzXnacfilP5RvUEQUlyuWpEPlCrwLQY9OJDgDcPrOd,내가싸서진건아냐
DIAMOND,III,5vAZ1FeoQHGNZp0Zyq7x2DPvjiuCnYiJWiHBZ0PQ9N2mkKUK,삐약삐약나꼬
DIAMOND,III,SKBvjnjFazx2HXYLWXzLzupCaBYyMUQxh0Ad8uXeUgNN3GMw,옥망개
DIAMOND,III,IuVUShKTZTnbBdBclj-xe-2CqcAH-aRXuzT2cLdIlMG2d0g,초등교사유망주
DIAMOND,III,IkiyVKR1TTZdULVE6gfiGHaIoKpCwEVbB9O-zUER4ZMWjfU3,낭만원딜 김삿갓
DIAMOND,III,CVo4yNWx4LDD8h9q7lGOZa3FtM-a1OpfSVcrO9lGMrAofpou,29 July
DIAMOND,III,DXo0Ls-Xl4AbbKKPgVarS5pQMEgfjteoF24-RYt93CyWtqg,ll끌레오네ll
DIAMOND,III,tBNoKaC9TyN0jpwTk718Gc0YItPf_IZUWAXk-m-7ub0eu1Jq,죠팍매야
DIAMOND,III,b7vT_deb1ehzezlG6CpGYvg1uqzN7JDVVYdOaPbyNWM6-LEj,닷지 안하는 계정
DIAMOND,III,uN2_rD_lagj3YpgOXZnauhiCZ2h_ec_LWOburSyyumMPvtw,Tmfprl1
DIAMOND,III,L0bqmPz94nzLwXH7U5iU4mbqTIrkBz19ustjGizMHaQdptk,221143141
DIAMOND,III,VQQflm0wnSzgKkJAw67P3BLQWodHjAOoU-mFJ-P0LT3iDMqw,정상득
DIAMOND,III,_Qgc5MshXITzgJP3vX6mkEq-Ejx2i6gEtRnLrU_yadBl0UnX,지훈이가 젤 좋아
DIAMOND,III,MB2wo8an1AYs0pZwwJ7ANPNEI7ZBhZCZ6x0XaNq9jbvhu4JV,March 19
DIAMOND,III,4_PXvATvXxxvOt0z7SNKOf7J8rAeTcfDm4u9Vi9PyZeaGOQL,망나니공쥬
DIAMOND,III,4PsLnwUe5F9sM1eNAqLH-8lcibHSOimh16RZlot2v6yjw73d,Team운C잘겜
DIAMOND,III,HPOKnChXoPUDEuY-KK4PV20Fw4xWvMid0_f-yKn-aZQoW9yj,나만의 방향성
DIAMOND,III,9uwg1UiYzHLDP04UHp7KAT1LS5b7Yahs3tRCSZZhNDDpD1Y,민초맛엄성
DIAMOND,III,nUctOh6MK6CXB2sPsFzTrowUCvi7L9ntStnuKhyyfFHftR0,옙바리
DIAMOND,III,o3cmU_Iv_RM9sVOpFbNzoGMZhig9_rq2uqnsqo-V7FBrjO9Y,zhongdan paoqi
DIAMOND,III,v67TW3ALEEYkHg-iehVKTB1h3f0BBvnsjTRAkjXreb8YulQW,7살 동생
DIAMOND,III,MK-BW7qBJG-foC6OUM-vlpKSgvo36qRMX3G2hCwm-Xv2fPLf,HAV4NA
DIAMOND,III,ZzxzGOW82Ewd7PzzWtyVadWAO7lEeAkg34I_9De8zHMXNLIr,규범을지키라
DIAMOND,III,_E5Zc_cJmrNJW4Z89jatBi68qAW-louZk2qjmlCiJraSm0W3,우태형
DIAMOND,III,880WCeMBnHTCaPbxnpowdntUK3biGUJAanOZeLWcNjrMiuA,초코BI
DIAMOND,III,yEBHGdwprRmEtkqtpKneq_W5qn-qJojXQKyOeI2Dz3SEFjGB,미세카이
DIAMOND,III,R-R1-da-fkJAx_BZOPVTU0UE2CziV6JO9X3ls-ZPwN_IT7E,Tna1
DIAMOND,III,OnQjxzUEMoJdhMvFiAZUcx3gns_CulvWftCV2MIbHibP20Bv,핵파이터
DIAMOND,III,YxTXUM1uP3RsR1zKFBJ04CB8m2spqzMjEkpcqRoPeePC2mTo,keroro
DIAMOND,III,q1Ym9MBXxVysqK5DGvgckkK9wqYvzYvIwXN-loGygA6Jmr2N,피319까지리쉬
DIAMOND,III,zrQ3ZqFmxAjlq9m9RI2U-mFD8jTjXjK_VckceV8idpw0HIdt,오늘 점심메뉴 추천받는다
DIAMOND,III,dhC5TdP36opDI_X8iHX4MBSM95ioqCygguLKDc-EV6a28EYp,HLE 김혁규
DIAMOND,III,Pz9ghzBQrrJ8OfVaWMMwTBjMhN0a6Cpn18QCB4H-HXjvv9Qb,사내녀석
DIAMOND,III,rbd4LWJi_3yon5bnfZ_zkj_okG28MtvlYWCeCD83hnUyCnW6,임중짱
DIAMOND,III,PdH_tqwxduGocHikpfze5LqMfit2wZo72gSIm4gOxFYjbH4C,다람아
DIAMOND,III,a99BeZl7cFn6B_vunJ3qgWBWXPtqiDr9bk8bKZnxm7iRJkmR,임야공
DIAMOND,III,aRF4l-vtAcBjlMDLqHrhAyPGoO1JOAVQwNKX5o_bp_ToeZbi,계룡산 백정원탑
DIAMOND,III,CfA5fF34g5Gl8w52Qmzt8LSMkiGguZhK1hglySZjdURJYWk,오늘은 이긴다
DIAMOND,III,rQ3-6HzFUy4NaUpFG1UBDzonojumjtGXpHRMoJn6-r1Qm02R,Cola Is Red
DIAMOND,III,T2zL9UdlbW8Q2VMe8romcZfxpYhzgopshmzvmqHhVG-HIItx,장 단
DIAMOND,III,d663MBnVTqEB0exFD-Yb0EaxhjTMu08yc4SSvfrD0UFBOOlk,조금 모자란 정글
DIAMOND,III,HowOALqEgg4UQCMIdyhvrIcA3KmpHeAI766724fzSqglTk3p,개스이야
DIAMOND,III,TljNUh9jHl9wqzjw76K6ToBAgQlbFrPWLKOX5jSWmhL6UjY,초 범
DIAMOND,III,W_VRuzHsgPaCikAvPklgJAIsYDergbuXjrkWE8PqxRhnsyB6,orca4
DIAMOND,III,Hc8mmSf2xEkPDOH2rtLEn42cfmh5W5M9l6umIk1FpeOmoekL,io10
DIAMOND,III,6ONFCJaKNloThxPw_tIebtpQo6QOd46gLMNeGrZL4mGg2IDG,베트개
DIAMOND,III,9fXd3UlCGAAgD5HqgY3R2KsfmkeG7Sq1A2zPOjxTEQeY8Tl_,호골딱
DIAMOND,III,Bd7KGLRlyxNDHRLFFfBM422Glx_mzc5jLopKtcQmojCZMii9,Chatting down
DIAMOND,III,fOdUjZRfpqQU9TtFy4GkPGg-Vf0ibK2FxBdHodeMtOPhSWfz,체리딸기망고
DIAMOND,III,jodBD5aXO4Ag6BOq2I9hN-2D9Ewu9uEbKic2G_WpaSqaSKCH,iwiw
DIAMOND,III,5EHlhGP6xcypJ5loaLwXze9c08tlS8HgcMUgp6Q1PIZHm8Nf,늘 최선의 플레이
DIAMOND,III,InsYqv-KJVN3ZoI3aySX-U45BlDKx4k8fNSZ8psbaEDlgSk5,치타는 팀이밉다
DIAMOND,III,J9AeA99-88t2HoNWpHCqEu9S_WL7_WKpuVEbIbotNbdHSE8,정글가는 두리안
DIAMOND,III,bjwm2qXSJaK_tCUp6U5cSP4SaIB_Op_kwBLJ2Uc3P2f__ktj,머 게
DIAMOND,III,9MZmTJE9ucb-EPFHqFpDWTsFxyGoHCgAXiEN0XroCC1iKudu,더썬쥐람다
DIAMOND,III,_JgES1WomOkNBYz-V8j0u6ziM79yMFPvbEda-j0Nw5jArtXf,S ADC
DIAMOND,III,hU2FVV8m1cuT-0B8Ha4f5-gQmSxtzu69p5QYLnDI7H2j6L17,롤로노아정연수
DIAMOND,III,4D8IoQGtHB9dR-XCr2Yfp_jXN1QZPs6XKwKeIyEN1DX4xnA,윤석봉1
DIAMOND,III,hdOKC-ut2k4H_Wd6RaBaraeeRyiclgId5hnxArfnJYcQ14aC,나란 벌레
DIAMOND,III,BLaMs_dLCknkzzKn7VYciaRpMiF15u3WyipoQa6yINUYRxri,이캄율
DIAMOND,III,GMzI212Z5ldv4_785HEx4VDikvTqmJ03MkjgCK2mLuV09Pc,5학년 3반 담임
DIAMOND,III,I0d01vmmRZ2V1Jf-AvOTHMUpS2s9VbgNrwW-nYiIN-ki4OwX,Heptagram
DIAMOND,III,3xtjUuVliQlXb9YitRSLPrOcYffXl5B0PIYo5ED9wTfaePyX,김수연 01
DIAMOND,III,fyCw5PZo5N-e7oYIf6VfUBfPw38SPP6-J5h1eeencwuLCRXx,sys5racl2cLipse
DIAMOND,III,dzmsN28QwcubldDzIxSVYPcdxa6ungank23zjLiTUNNuVWo,뭐 씻는 사람
DIAMOND,III,xYAs2iy1MdGCWrWcybk5qPXzYKGGmnIKeSbAnRCht4pyMpSJ,셀렉션 딸기맛
DIAMOND,III,0SwMhReDpd71KGzn4pg--4DhkKFFTQ1AFH8WObrOWpQvhKQ,Solo AD
DIAMOND,III,sunevu_eL8RWHLSmCme58I6agFbEwa2iSx8AMGWmW5TqwlpO,즐겁고낭만있게
DIAMOND,III,ujOpHigNLzeJ7qR1jlRa1Tx7Sfx0oWrlewXLZVKnVCk4fp-S,lojita
DIAMOND,III,egv1ImV2Gdp6JrtN_YaA2NpJFcHLGpeDXpJ2zgACkqgQRe7h,plz mid game
DIAMOND,III,zRZ1R7AdtgnFiAqVoUIdshv1YAekhHTI6flMGly6iqyANGDO,명품도구윤이에요
DIAMOND,III,izDpN4nyOaoFZTqm0qcAOLOZfhC-FDklO_ihV_ARKFnydEY,최강영식
DIAMOND,III,UWoEMSTAZuMsi2H4nt0JKcME_PnvLvIlK3YDc_7BGCK5Mv0,점보맘보
DIAMOND,III,ieooaIA4qU-78sJ_Wpd6XBUHRA9Atr4I5sGVbkIZEiq5K-xh,시험못붙으면자살
DIAMOND,III,e31UApck5t85Yh9lAtU5ZFSmc7xZF7odDD6yUxR5v4I1m9gw,플르투나
DIAMOND,III,MY-TdNfjxqNgBtfZEqhp1pLRAXQrV1iwkYe-vl2FIy0-REuk,5019
DIAMOND,III,J4eJPiAysi0oY-_UKNvipSQnwroLJZl2RKxZ93tSmrd1jBg,페어린
DIAMOND,III,1YCLFGy4sjJkbuS3RVUrdxtrs2gdqRbrxxxcoymD3DerWdOs,외 않
DIAMOND,III,hO3X-_5aH6lD012ydrwI_6myS1ou4DOI5Am_vR6q7dlI3iva,jinxxw
DIAMOND,III,d900FTWtFwogl9q7CzeMUQjOJEstx2Qdp2P3kpM4ArtYvINI,카정들어감
DIAMOND,III,y1gkcmuPatGiOmEfoFGzGiuztPv9dbxu3keDpWKK4wxso9e9,우리팀은 6명
DIAMOND,III,BIjW8ZiV6oL3_ktbasuSl-0CuIp15ttiJCaEjEiLv8x68sLR,Clas
DIAMOND,III,wvef44wttB1OJTHLe7X2_nCnlOWIHOaNK5sJApSRctKfQJPO,자겠다 이러다가
DIAMOND,III,Ye1VltO3mg6t5MfXgEfEswkZKmvrSC20Zkr9bkbVHPpkFLwF,B A Z Z 1
DIAMOND,III,4wsd5d5FBqNkYyzWCf2IeYMDAXG-MDsPTpWtWqjz278_kYU8,하온부따먹고싶다
DIAMOND,III,Yz_Bx1d6Y7eZCeIgLfgatoqUAIK1307yY19Rd-lQf0ju4w5Z,숲속 나르
DIAMOND,III,n5U_myQFExhXOnOWM4gDxRFAy0SLJv5mPb7bZ0ahEs5LZKQI,피시방자리이동
DIAMOND,III,6DSYB1Kt3WOHxK4txOQ8XFFOvZDzDftte7py4CGkQ2NKYl4y,원딜서폿보내줘
DIAMOND,III,qEHjN7f5THv07wZWD5cqvnqvrbZMlNoYiDHoUssQA9gihY1S,신성한 파괴자
DIAMOND,III,Ic55vrwlSo_4XhxVQRjY1hJPTcgZJG9p5ziZbTbgvtO8OoE,도구뽑기실패자
DIAMOND,III,bZC8JrceEoQimk1OzzH26Mf0eisVPrOLTT04hgH0YYtIBtD3,악종마현
DIAMOND,III,MAx6scHwvx0FmqawvV1HeiKocvDI3ZXy_lz5pbXBNuAcFyc,Pi Dali Van
DIAMOND,III,Nfu-sSGOCo62V6zSvHuZXoE-RaEblLHAotlCbz6i9m05_rXv,zcxdasweq
DIAMOND,III,B-hdZVDuNj-OdJ9zMLF8ct_viFfpwHMuqe03Dmd20-HVH-o6,괴물쥐X강영웅
DIAMOND,III,F4cW4Ak_QGhrLrVX7sgpWniApZ08n8c4XwJfB8h6iTEt4qE7,강하지가지하강
DIAMOND,III,1nYcYYdd89QFF-t2wOoGGwPPOihz8hhjxZ1K8v_Kx_1qmKc,대부업자
DIAMOND,III,WnUmL69VR-RJ2aEHq6K47rq54K5_pPw6hW5xr-aFLUy3D4w6,Gen G Ang Ruler
DIAMOND,III,l40a2Av6LKtVMN9ODrtXgGEdrrLQEGULTrMy2FVroCvYLdR3,05Jg Head
DIAMOND,III,RJ8Yzs8zlTLEoA7Sdndxgi8r0KuPpuiko7GYepwc9MNIRJCF,현 보
DIAMOND,III,YO2tz8GvORzSItcHXkncrq5QVb0qkQP0TOg45otFCU1I0BHY,날 떠나지 말아줘
DIAMOND,III,6Iq1j-SMisCLkjkwqnyBiCjJv3zNymu3F8tOHr5Gl9uLwoKd,LA special
DIAMOND,III,27cNHhHXLfLL34L9vi0B1sZs4vzBJ4rExBQ8x2ZW2YsPRzAu,YQYO
DIAMOND,III,R6Cp3EQiltTnWBbRNphK3FHgdYujY3xuVlWHpQr8bknFFMlF,대한잼민협회
DIAMOND,III,ODgjAfnRM9BtmeqKZS9z0BTFFFjS8xC6YK8m64r551DU5C3q,멘탈관리시스템
DIAMOND,III,eZcRwiZW9FF77U0PGFCCmOSMQQBKskCXgdDWKcbLbiX2zymc,길아일체
DIAMOND,III,j7pBNfXEcxrsaCVf5J0uEWYvC-uw6GMXNKJoywbjEJcm6UyF,꺾이지않는아칼리
DIAMOND,III,gk1k0MwlYRo47VSIMWHBn_cIklFERGWWAylj3Kg_V6AkPWX3,DeIphinee
DIAMOND,III,HfBRO6RVbTASDfQXNfdqOlUKjzvclp2uLYUi2QAzHySNn_f9,탑갱좀부탁드림
DIAMOND,III,lpvlyH7gdD2xJ6-scFEcVgWiZ-HXdURoVBoROVQwcK_jwzDW,담백한 닉네임
DIAMOND,III,DP_NOcyvMKNPIrnQGAvYsDzStPbc-IovnSDq2YcwUGFY9VLt,00년생아가
DIAMOND,III,Z4LUAWahNQ1zWuVpnAkwnCG0a7vFJ8O2IQMvEyTZBuKpAsB9,WHITEDAY
DIAMOND,III,G9f09l_IBhON5tE_wo5JDqDjhUd4_a2pJIQhtkFX5Ny9-SKI,러닝하러가요
DIAMOND,III,Y48TB0U7qQm6l3FbNXhS2K1doUxhwpF8BJxh-y3xxgwhtLes,IMWY
DIAMOND,III,hGyq7ComYUh9pG4Zl0TYcTzDoQ7qsO1zOjqiSIfpeQUnqGlY,코네코짜응
DIAMOND,III,mV_mRdhioAFPZrxY8l4wOzNqoA31-g19Gh2U2xW_2SyRKcXK,Wyvern
DIAMOND,III,YU6PimMKkJOQYMuaORGiiV116E8TlN0jOfmww2TbMOxS4XCd,Crush
DIAMOND,III,at_vXJ9oFhhbwRmnbLZfh72PgnmWe2oeEYZ3LWBD3fM9CMmx,쌈무요정김채원진짜외모수준실화냐
DIAMOND,III,jFz5VRgavPv5i-vhQdjB5sWbcLoBNw6yMUs88pNRvRfnOQXk,삼촌 fan
DIAMOND,III,TxZWC3Akikra8yhEFR092Ve8VF-Q-8-V_CDJWTxgg0yUNfY_,챔프폭 돌아이
DIAMOND,III,rTwON2mzrF_tHDhfYmLLdNkFPl1tKUmErUbNySwZSZ7zynEK,무형직
DIAMOND,III,zdhS5fLWKk2NL5bEPNzFZpO23K3Z8UTaD3NAzDMFfHNcNnsG,차 혁
DIAMOND,III,FhE_TH-2jyYCTjLJDie28RMA4yg4lH33JmOG9t35pxjV7jw,제발 돌아와
DIAMOND,III,nR7Bsry8BNaEr6-zJM_uYf40dCbwc7FiWR_48VMBgcUkkEM,기 섭
DIAMOND,III,GSM6hQQImrZYFf2kL3zhCFiOIt3yZD0uT_IaqeLwBZgR5mlI,지는법을모르겠어요
DIAMOND,III,xaxQPkfTbwmRuc9tRLR_TMzw4KTR5GVZWkhnXXLyUHdSYeEV,수면집중모드
DIAMOND,III,HqRTdkmpvu3Gc7OLIKMeZnpTXNaFb6QI_pq8OyJEIFEpeK6p,로벌레
DIAMOND,III,XF3HQ3VW_1cGkPrRHaZ_-vDZIBC26ektgOwMrId3lBDQttjY,도만 1번대 범준
DIAMOND,III,GFLoGBMJVykMGgScVbUaJvbucRkJXjy9GtSZK-Q6GcRz7NS7,안 광
DIAMOND,III,919jembuoGveId32iJp3-rb1rj-tW403OaJBczpRgEV1L1vZ,YIYOO
DIAMOND,III,QQMlx1M1JBEvCir8cF703xxvxBDqfp3dST-ZqNcpgKBfHeyn,하마찜
DIAMOND,III,apY9-5gVqQRY9oCzpVWQbA1ipxlKTIsWCXKEGljeVvM74dqq,대물 사이온
DIAMOND,III,VIH-HE4ft-pbPOcIrK-vdfnZQx9Up3qWjHRKSmCX6oFqJHE,개같이사나움
DIAMOND,III,OMV-4NfWLxLOs-jXPU5gxKq2Mi28_y-m0hIuwviZwZg79UY,슈 륙
DIAMOND,III,JF2uduZmV_M03zSzFaORg3meWuoJTHdew8f_G3Qqv_mGfkTf,내장적출
DIAMOND,III,QQMlx1M1JBEvCir8cF703xxvxBDqfp3dST-ZqNcpgKBfHeyn,하마찜
DIAMOND,III,apY9-5gVqQRY9oCzpVWQbA1ipxlKTIsWCXKEGljeVvM74dqq,대물 사이온
DIAMOND,III,VIH-HE4ft-pbPOcIrK-vdfnZQx9Up3qWjHRKSmCX6oFqJHE,개같이사나움
DIAMOND,III,OMV-4NfWLxLOs-jXPU5gxKq2Mi28_y-m0hIuwviZwZg79UY,슈 륙
DIAMOND,III,JF2uduZmV_M03zSzFaORg3meWuoJTHdew8f_G3Qqv_mGfkTf,내장적출
DIAMOND,III,7QaotEwwEsmBAG49Ut6AQvhPKNOYJls4rS4zBdW_rlCjUy7T,KR Servers
DIAMOND,III,YpWGZjF4BV4RvSoyFwC0iev1eFC24l1LxdRTsBL5ey--kge1,Ping 자
DIAMOND,III,gs5E-Be6vU-AcHokbhUih55NoiCVi8DsYDcv1Lb9Mp-He2Aa,포항사는데
DIAMOND,III,kO250IUQGfJKxr9N_e9QAAKkYmak19jP9Rz-22q_FYaqTera,호텔조리학
DIAMOND,III,16bZbkFw8t_kR2xeX7MoIdMTjxwJTWhGvq2gIV1UIPv2C1it,Exige
DIAMOND,III,5QVJ8wsjwoHCeH1WQlqKuym1NWBCJCNUFxW-5Bt4_huHqPBW,JunLee0
DIAMOND,III,a1i-fy8ZtNSmBm4410QBBepBvZojAi14KIXkOOTk6yh77fFs,행복한나날이길
DIAMOND,III,rDlrhP3vjDXEBmUmo7T6f58ezMRlxKNsE00h-cpJD5t1UgNQ,고양이는 귀엽다 냥냥냥냥냥냥냥
DIAMOND,III,PDjFMQxwemk0AbG9i7m9Knfv0XwSUpm3pBL43vkcWOnnxDQ,니 혜지 쩔더라
DIAMOND,III,LL4LWorYttWR7NYx7Fwk4v9JXZnycUu3_X7tbJXHql3N9dat,nidalee jg
DIAMOND,III,0L6D3aNMZ-yN7ye3OXain6oR_fPtx6Dw2ntvpk9QQCqVEFI,조말론감자탕
DIAMOND,III,0VWEbDqLlBSiwKzg8ykoTOzkSw2jtEe8BWljiw05WwPHFc_Q,Ode To The Stars
DIAMOND,III,1WjW5uD_036DinbW_UaEiZj6x1s7v1wzGF2H5vIWhxv5nNQ-,True Love You
DIAMOND,III,CFAsVCDqP2zn6KHRxS8TyAVhM-PGsmo3fY5ll8tVyzZvNSwl,팀운좋게해주세yo
DIAMOND,III,rzkiIKf0ep7i9lszhPEJAZCXKWnp8KVxAEwB7SWUnCf8Wj87,발작하기
DIAMOND,III,8Qld4KAST2H5sBLj26ITRku3FV8PiR7IpAp7ZOOCb0MuCfBt,erlail
DIAMOND,III,Esf36ZThBPAPQCBg9ADZ0yclZoCjCd7RJei3L20RvMwtOhyR,YONSEI JUG
DIAMOND,III,dycESxu6swlAXM62BykCsPxFCcuti2H-YibM8pxIMytlXGlI,하얀색 만두
DIAMOND,III,xpkWPHDeTPeLdecoYj1McrNV4QltIKWJQQTOvAtx4NSx4do,짱시시
DIAMOND,III,RzYEkjwSVl4T3OyMl4T8vvvnIHoGGPjlhh-BObQkYE72uY8,늙어버린송가락
DIAMOND,III,MZDUuWCnuhQqwbX3CDR-hylwzhR5YlCo1cDnxdbMrDtlYvqU,코윤항
DIAMOND,III,nS3_20AVG8peSmBRWNhOEH3qnFniywRkR5SfHir_N0vcgt4,준엽잉
DIAMOND,III,4mR37U7GSs9othSejNhvtJIgJO4WD7kLz7ZlpK99qRoVXZmJ,뿜 힛
DIAMOND,III,BtJOV9aB3B6dLC6AKw2uy0NEZnHIUP4xsdGADDxCghAg-F0_,수원여대 원딜러
DIAMOND,III,hKNE4p3NF-C-tpA_NtqpI7Wngd_bZk8JxRMOhFjzDNx-zQMB,에이스 Alan
